Block Height,Block Timestamp,Block Value,Pool Hashrate (GH/s)
594436,1568246070,12.57110021,6332048304.157
594413,1568237294,12.5226945,6281300054.6791
594395,1568231124,12.57070176,6228998303.1215
594391,1568230072,12.55140562,6219376869.8022
594380,1568225732,12.64053082,6275594356.345
594379,1568225525,12.80925069,6278023364.9291
594357,1568213527,13.06010474,6342355889.4318
594356,1568212521,12.78864454,6316964074.5832
594354,1568212105,12.89542665,6335190477.8394
594329,1568197623,12.61953431,6087181704.3085
594326,1568194906,12.55403108,6089333157.3781
594292,1568182721,12.56357587,6099705135.0358
594289,1568180469,12.87477595,6117759245.7948
594287,1568179099,12.8131127,6109658403.1551
594245,1568153306,12.82264082,6338119083.4537
594221,1568142482,12.53049576,6300463276.1615
594220,1568142421,12.69151114,6313385330.7087
594205,1568137910,12.89174486,6335034995.4833
594199,1568135594,12.71193283,6399001289.3529
594197,1568134667,12.8435898,6426424480.7218
594161,1568116494,12.72247792,6412876491.4951
594118,1568093866,12.59043397,6318763043.8001
594084,1568080071,12.51432039,6371010677.5648
594079,1568077615,12.77189699,6371222424.2912
594068,1568071994,12.62507712,6296780344.4451
594053,1568063775,12.751388,6357711020.9667
594036,1568052601,12.77983137,6345736992.2119
594029,1568046251,12.63452994,6394136250.9528
594028,1568046022,12.67111852,6396372716.9108
594020,1568041998,12.68438594,6395464570.9028
594012,1568039373,12.75344059,6415668605.028
594006,1568036161,12.83723138,6390716274.7197
594000,1568032716,12.87797327,6396855036.5228
593980,1568016204,12.65016232,6357497792.7845
593976,1568014544,12.88273835,6357097314.7898
593968,1568010126,12.76563315,6353067561.8017
593964,1568008586,12.54933257,6363549104.9288
593963,1568008504,12.73846502,6379193645.2015
593960,1568005422,12.58295143,6373682389.351
593955,1568003769,12.67055419,6390442897.2183
593954,1568003383,12.91313574,6388991937.676
593921,1567985811,12.56178988,6329149138.4502
593917,1567984685,12.5983762,6355824733.056
593908,1567979777,12.59260407,6388331384.2967
593879,1567965275,12.5057508,6343569378.3759
593874,1567964293,12.56153414,6355478467.2529
593847,1567952576,12.9412472,6291825854.9926
593834,1567942766,12.54333855,6345806869.3565
593825,1567938642,12.61092797,6342413064.3747
593823,1567938045,12.56550956,6356636693.001
593808,1567930545,12.6266494,6373891063.1511
593804,1567929337,12.61182097,6384467683.5741
593802,1567928966,12.69167017,6397253861.1382
593799,1567927250,12.58331786,6387390384.5466
593768,1567912145,12.74829402,6416592604.4248
593747,1567900231,12.59804386,6339104890.265
593734,1567894834,12.5,6338740232.5906
593720,1567889053,12.69288703,6426723803.959
593702,1567878642,12.50441064,6389997604.6961
593697,1567876824,12.64967422,6419405415.9322
593688,1567869291,12.5660505,6418563227.8476
593687,1567869175,12.77106236,6429547446.3879
593684,1567867747,12.78847082,6429794651.7488
593641,1567844158,12.53173487,6398181058.1841
593631,1567837107,12.58807696,6407923320.126
593623,1567829799,12.65336686,6418155672.1967
593597,1567814262,12.57652653,6275458504.1372
593586,1567806902,12.79837871,6296533780.6424
593574,1567798854,12.56075571,6307424832.269
593564,1567793587,12.72443563,6297734468.2085
593546,1567784725,12.95925723,6344808709.719
593543,1567781691,12.81623667,6337022099.7234
593530,1567773822,12.56845203,6303759767.4812
593522,1567769876,12.73405901,6411933907.4888
593519,1567767757,12.66069295,6327295916.7274
593477,1567745704,12.60287869,6347950549.1266
593454,1567735856,12.83168293,6346930808.0159
593436,1567722042,12.50436826,6203464394.3941
593432,1567721195,12.70064645,6208949679.5688
593391,1567700361,12.77750913,6337444956.1045
593380,1567690646,12.77718139,6304277898.5788
593367,1567683484,12.51869686,6288871996.9824
593359,1567681000,12.72701542,6293752070.8818
593349,1567676334,12.53700132,6286280315.2445
593348,1567676267,12.58454553,6292283291.7906
593343,1567675285,12.58753136,6299180689.9788
593339,1567674085,12.59221839,6293021183.7196
593328,1567669106,12.62201665,6287844316.5501
593312,1567660537,12.69133744,6268923649.6415
593305,1567658110,12.84002005,6290039813.1103
593293,1567652503,13.06041782,6358644197.0232
593268,1567637691,12.52499224,6191904353.6397
593262,1567636361,12.56251155,6220111343.0931
593236,1567620983,12.67014505,6227291360.4133
593213,1567607331,12.97342282,6321521900.4772
593209,1567605869,13.00791128,6314690245.2651
593161,1567569084,12.71171351,6251298464.7422
593157,1567566879,12.75230738,6254448101.769
593145,1567558501,12.59982458,6102629733.474
593131,1567550809,12.72588364,6055422004.0086
593119,1567546256,12.68668696,6120687800.3375
593113,1567541861,12.55635943,6151523878.7071
593098,1567535658,12.89120846,6079831286.6682
593079,1567523615,12.82145059,6196692448.0949
593070,1567517911,12.93979606,6194672294.6022
593057,1567512414,12.53192856,6197819502.9495
593049,1567509700,12.61364036,6189488808.0875
593041,1567505930,12.92020248,6165410209.466
593031,1567500009,12.819913,6152049534.5391
593020,1567491906,12.72395693,6178080090.2652
592959,1567462711,12.73496155,6215691205.5131
592943,1567454133,12.7611732,6166063993.2225
592921,1567440041,12.90594347,6219275655.5491
592913,1567434974,12.75805388,6200121879.1816
592912,1567434543,12.84904045,6184896748.9952
592903,1567430693,13.29521557,6184981445.7884
592892,1567420450,12.53932468,5977733709.6754
592885,1567416582,12.66231674,5983361687.1931
592879,1567413405,12.52796639,5965399305.3714
592878,1567413369,12.55289149,5971940543.522
592871,1567408827,12.63907436,5963584404.3687
592864,1567405051,12.61680994,5991671905.031
592862,1567404343,12.8064581,5997950413.7848
592859,1567401351,12.58302563,6051686183.8296
592814,1567374726,12.5103759,6167519191.5494
592803,1567369978,12.6838132,6156857826.1057
592799,1567364360,12.582141,6176003205.7121
592797,1567363641,12.66743826,6176474818.2622
592772,1567348477,12.52104713,6145574713.3854
592754,1567339803,13.02000132,6191431649.1218
592753,1567335987,12.67246896,6167822748.2128
592745,1567331847,12.6035637,6178429753.2267
592726,1567321687,12.53736571,6163375063.005
592714,1567314101,12.65038099,6188511789.9966
592687,1567298239,12.57822257,6148126145.3143
592683,1567296680,12.701808,6163463918.724
592680,1567295666,12.57137843,6165123530.7512
592652,1567282213,12.5711623,6122311883.3765
592637,1567275803,12.66921893,6167101801.3222
592634,1567274979,12.74387575,6170016822.2872
592613,1567265647,12.74025101,6185806076.7474
592610,1567263832,12.5201076,6185432465.4064
592597,1567257088,13.14850817,6244035859.3187
592590,1567252325,12.62954966,6236083689.8964
592588,1567250338,12.51462333,6185147544.4272
592577,1567243432,12.84775032,6224553758.0987
592563,1567236330,12.92181619,6185249197.3488
592549,1567228369,12.67051866,6207752273.4859
592509,1567204506,12.57939306,6177131941.3832
592507,1567203191,12.63882829,6171587001.8903
592449,1567176544,12.8306916,6071490225.6798
592436,1567166175,12.5825543,6085736504.4152
592399,1567145468,12.65207573,6112659059.5536
592380,1567137137,12.91956535,6131891917.9089
592369,1567128673,12.6144201,6116378812.1844
592368,1567128324,12.58330515,6104579622.369
592363,1567126758,12.72081436,6092233289.0298
592341,1567115182,12.52335766,6095528644.7933
592338,1567113872,12.60108261,6095538238.0882
592312,1567098686,12.72781395,6116028114.8988
592305,1567093572,12.54953272,6119124229.9776
592258,1567071449,12.66497712,5866116746.8701
592245,1567063897,12.72110695,5878819639.2645
592244,1567063464,12.56264595,5866881508.4836
592218,1567049494,12.74422332,5960830954.6829
592188,1567035540,12.57485982,6077499041.7043
592181,1567033566,12.69279528,6091302207.2553
592179,1567032309,12.56986082,6087964899.344
592177,1567031979,12.76499536,6099390445.8398
592174,1567028578,12.59837519,6080871916.5366
592167,1567025591,12.69163472,6074379021.228
592156,1567018920,12.82461504,6077621660.518
592146,1567012299,12.75042127,6094625627.0006
592143,1567011294,13.00550969,6119587588.9948
592126,1566998410,13.26569844,5906455176.1623
592122,1566996221,12.94343978,5899582191.6113
592114,1566988549,13.0258087,6050196277.6152
592102,1566982145,12.96913281,6103879031.3394
592084,1566971170,12.67724942,6117384117.6495
592069,1566965087,12.58324024,6125713075.9477
592052,1566956451,12.6851664,6142424494.625
592046,1566954263,12.63089408,6110763625.8861
592040,1566950200,12.62489403,6036270687.0958
592028,1566943707,12.53771404,6082905723.5565
592027,1566943630,12.79898946,6092711219.116
591978,1566912304,12.93117872,6177608548.7949
591968,1566907322,12.92079744,6115724585.1275
591963,1566903880,12.99347013,6090735102.6521
591958,1566898937,12.61394129,6121142684.881
591943,1566887349,12.94774395,6091777346.0201
591928,1566876963,12.80333667,6114070671.7829
591882,1566850980,12.77862083,6018870338.7245
591872,1566843968,12.74197807,6114302685.0506
591870,1566842956,12.61931186,6081169874.9496
591852,1566834788,12.79934788,6114646248.766
591837,1566822212,12.59142065,6122722187.6266
591820,1566810358,12.81876958,6064889248.0326
591794,1566792905,12.75669271,6149958915.1989
591792,1566791865,12.74539055,6157975043.6601
591777,1566783614,12.79155252,6178841117.2795
591748,1566768426,12.62505375,6195196096.6002
591744,1566765833,12.54909931,6173761552.0799
591730,1566759673,12.54216405,6138482791.6888
591725,1566758899,12.65220942,6168293726.2189
591711,1566751504,12.80140639,6173593070.3532
591697,1566740698,12.72169684,6167881819.3306
591685,1566735311,12.59634281,6159799299.1382
591664,1566722445,12.71466165,6174278507.6694
591653,1566713666,12.87755478,6168371859.2522
591641,1566707553,12.63335678,6183548375.6033
591631,1566702430,12.72913365,6177648885.5891
591619,1566694657,12.64651988,6184992055.3014
591612,1566690803,12.5127804,6136624177.9669
591611,1566690685,12.50355943,6142566218.3179
591602,1566688384,12.54687212,6165609036.0483
591595,1566683465,12.76466197,6196939557.168
591565,1566667927,12.82760187,6256766972.1701
591564,1566667827,12.9894906,6264600229.0028
591526,1566640946,12.51234194,6107997737.4781
591498,1566628451,12.65802323,6129625671.6148
591496,1566627749,12.70653837,6129262905.7747
591495,1566627042,12.67669147,6124385246.1303
591492,1566626298,12.80886663,6132205913.8338
591467,1566612167,12.66434169,6148615223.1241
591466,1566611698,12.63952881,6145188407.9451
591462,1566610271,12.56202389,6147125664.4436
591456,1566606588,12.73668348,6150121105.0893
591438,1566593145,12.65000892,6135877983.7536
591428,1566589163,12.70247441,6143149119.2902
591405,1566579017,13.00507018,6171202560.8439
591374,1566561269,12.88538327,6106554340.0695
591370,1566559018,12.5696927,6041116462.5979
591364,1566557084,12.65943222,6043959902.002
591363,1566556836,12.61954366,6048959971.4841
591359,1566555492,12.89817517,6086959563.3802
591341,1566543019,12.52832269,6119431551.7405
591319,1566530491,12.96506226,6187596472.0969
591316,1566528331,12.81818402,6199553949.4075
591285,1566510831,12.80809052,6003738148.0716
591272,1566503240,12.81880172,5999748292.4598
591270,1566501720,12.75368051,6003011374.4302
591268,1566501507,12.81744011,6017837398.3415
591263,1566498623,12.95186878,6056935801.8423
591261,1566496621,13.15247906,6055547136.7937
591260,1566495034,13.00459101,6075600779.1238
591243,1566484041,12.85917056,5965013301.6029
591215,1566467524,13.00114166,6085535209.8831
591183,1566445617,12.90473493,6130403325.2167
591180,1566444110,12.62169561,6128484007.7506
591179,1566444012,12.74816871,6136287478.9729
591158,1566431037,12.75521976,5973463704.5668
591144,1566418043,13.08193835,5952692709.133
591136,1566411557,12.66759953,5948781823.4774
591121,1566406004,12.9419256,6074546905.0546
591101,1566394929,13.18415079,6080313115.779
591089,1566385608,12.73367201,6035227274.3189
591061,1566371509,12.84895786,6023784716.9032
591055,1566366736,12.87183956,5992577335.0074
591049,1566359302,12.54716988,5940848802.089
591047,1566358594,12.50891522,5930520930.8404
591043,1566356998,12.89379504,5914380441.5667
591039,1566355701,12.71885256,5929062161.4837
590970,1566311865,12.65870575,5784248925.0769
590951,1566300304,12.80239372,5715137100.1956
590946,1566298226,12.51248486,5705720823.0095
590943,1566297125,12.61810533,5705562594.3611
590932,1566291067,12.78221445,5603546303.0011
590916,1566280487,12.67314189,5706430281.0002
590905,1566273036,12.61931138,6082929903.9721
590837,1566240261,12.74801233,5615474499.1645
590818,1566232386,13.05543799,5704457312.988
590812,1566226357,12.87371044,6004418887.2019
590783,1566208282,12.75224791,6092827633.6855
590760,1566192366,12.52819061,6099945691.4922
590747,1566188368,12.83787643,6115004648.7715
590744,1566186898,12.76172162,6117367150.4708
590730,1566182048,12.5069444,6067112775.6952
590682,1566154776,12.60794138,6143298843.7311
590675,1566145682,12.71773085,6105140064.0178
590661,1566139538,13.05583824,6125641907.0109
590652,1566132238,12.73478762,6109394651.9565
590640,1566126060,12.99943401,6149136028.1673
590636,1566122296,13.07462574,6157753195.7385
590634,1566118146,12.61290308,6149638017.0906
590628,1566116378,12.78915205,6162675102.927
590624,1566112725,12.54998206,6125954467.3653
590621,1566111215,12.81695581,6151671485.2653
590609,1566103523,12.57932846,6172987809.0303
590603,1566100166,12.78920783,6157811398.0687
590585,1566089326,12.73147774,6172060000.8556
590555,1566069744,12.83010808,6103315952.5536
590532,1566055876,12.7519177,6125915821.65
590530,1566055126,12.85970564,6131240303.2923
590520,1566045206,12.57732574,6087564785.6548
590519,1566045062,12.74008494,6092249232.7336
590502,1566033141,12.88329986,6088306120.7548
590477,1566018878,12.5,6135558334.2335
590457,1566002369,12.78150872,6080243317.3664
590444,1565994890,12.67933143,5975417819.5296
590430,1565989903,12.57395751,6003694199.9632
590414,1565981866,12.9674175,5969798857.6957
590401,1565973209,13.26758309,6117079817.5615
590396,1565968372,13.1217493,6142202157.0156
590392,1565964848,13.13518476,6051352738.3154
590390,1565963187,13.07120813,6072865082.624
590389,1565962856,13.29205277,6082375580.8395
590386,1565958936,12.7716232,6060217989.1752
590384,1565957839,12.64452526,6048592386.5583
590383,1565957676,12.60532867,6053748197.6082
590375,1565954325,12.82429922,6048695510.7832
590366,1565948859,12.92422786,6056755812.3335
590365,1565948806,13.20020648,6065258828.8543
590347,1565932718,13.05152854,6111362583.6595
590338,1565926400,12.59425991,6062050805.8237
590328,1565924439,13.02057888,6093257190.8668
590315,1565915365,12.55031841,5982142413.5895
590309,1565914580,12.65739484,5995187222.7858
590299,1565911807,12.73323917,6016757718.8324
590272,1565893481,12.67975334,6035508508.5646
590264,1565890167,12.61728932,6062916910.876
590263,1565890115,12.87257263,6070829607.9241
590251,1565881568,12.94258669,6078396137.3399
590234,1565871530,12.56519601,5888778023.8178
590225,1565868307,13.13532598,5880576212.7431
590191,1565851421,12.72828365,6092868771.5229
590178,1565843524,12.75448874,6097164522.1456
590171,1565839874,13.14318059,6141046519.8051
590170,1565838359,12.79678304,6121665063.4653
590153,1565829783,12.94649003,6056183321.5567
590152,1565828824,12.56302191,6044652124.5978
590139,1565821851,13.16466612,5971591411.1224
590135,1565818894,12.72837434,5966544370.6167
590122,1565811704,12.67697442,5957322453.6475
590110,1565804667,12.79757565,6030200988.8625
590108,1565803665,12.7013513,6029800763.9986
590103,1565800975,12.99539192,6035508124.787
590100,1565799774,12.84115299,6021290065.7291
590094,1565798108,12.68403831,6018551664.7552
590090,1565797059,13.14996768,6036393585.7271
590087,1565795941,12.91367308,6033188839.7824
590067,1565784605,12.98558293,6039865547.8323
590061,1565781266,12.57940213,6001465310.9359
590060,1565781183,12.97430469,6005284338.2519
590024,1565757622,12.59992949,6057067893.1101
589994,1565737882,12.65946061,6004958935.0621
589983,1565733042,12.7478709,6002191824.3106
